EntrzID	Name	tilTemra_001	tilTemra_002	tilTemra_003	pTemra_001	pTemra_002	pTemra_003	pTemra_004	pTemra_005	pTemra_006
ENSG00000075275	ENSG00000075275	0	0	0.555771	0	0	0.484752	0	0	0.0596298
ENSG00000075290	ENSG00000075290	0	0	0.0779293	0	0	0.0669185	0	0	0.235659
ENSG00000075290	ENSG00000075290	0.1414	0.142232	0	0.0663853	0.066597	0	0.233271	0.233453	0
ENSG00000075290	ENSG00000075290	1.04866	0	0	0.494496	0	0	0.54164	0	0
ENSG00000075292	ENSG00000075292	45.0107	49.5767	43.7614	34.5698	35.9653	34.4187	43.7755	46.8157	45.2632
ENSG00000075303	ENSG00000075303	9.12146	9.17739	4.64389	10.9486	11.1823	11.1435	9.75939	9.85872	9.83349
ENSG00000075336	ENSG00000075336	11.1359	12.0487	8.4571	9.1476	9.83211	9.27319	12.4129	14.127	12.4146
ENSG00000075340	ENSG00000075340	2.37084	2.3746	3.37803	0.019236	0.0229007	0.0195407	0.0661586	0.0663237	0.0666989
ENSG00000075388	ENSG00000075388	0	0	0	0	0	0	0	0	0
ENSG00000075391	ENSG00000075391	0	0	0.227114	0	0	0	0	0	0
ENSG00000075399	ENSG00000075399	17.17	17.0775	13.4899	20.8383	20.5672	20.7193	29.271	28.9692	29.3215
ENSG00000075407	ENSG00000075407	2.7724	2.78711	3.38334	5.83127	5.86075	5.87631	6.72067	6.6379	6.67976
ENSG00000075413	ENSG00000075413	57.2391	55.5561	61.6242	65.873	65.6805	67.623	99.1141	96.8013	101.371
ENSG00000075415	ENSG00000075415	242.318	244.864	269.517	185.275	187.232	189.247	217.569	220.698	224.569
ENSG00000075420	ENSG00000075420	4.50507	4.58325	5.39349	8.92919	9.28307	9.34899	12.1089	12.6017	12.6698
ENSG00000075426	ENSG00000075426	220.427	212.274	256.983	97.5429	95.0437	95.7853	157.995	149.31	151.779
ENSG00000075429	ENSG00000075429	0	0	0	0	0	0	0	0	0
ENSG00000075539	ENSG00000075539	19.9829	20.4677	27.1606	23.5321	25.1053	24.479	45.2348	46.5924	48.8635
ENSG00000075568	ENSG00000075568	17.037	17.7034	22.5745	14.0051	16.3688	19.9352	24.0748	24.7809	30.9118
ENSG00000075618	ENSG00000075618	4.4602	4.41603	3.28844	0.657547	0.647892	0.644193	0.296915	0.293795	0.293766
ENSG00000075624	ENSG00000075624	1660.82	1655.42	1553.77	1971.5	1957.3	1949.46	1377.42	1368.47	1370.81
ENSG00000075643	ENSG00000075643	0.0279509	0.0282905	0	0.0217152	0.0220209	0.0221855	0	0	0
ENSG00000075651	ENSG00000075651	0.470381	0.478203	0.0800347	0.69003	0.697462	0.700139	0.554393	0.566805	0.566162
ENSG00000075673	ENSG00000075673	0.0265297	0.0267427	0.0162081	0	0	0	0	0	0
ENSG00000075702	ENSG00000075702	1.47165	1.52341	1.26504	0.93834	0.994216	0.975121	1.35873	1.33112	1.33005
ENSG00000075711	ENSG00000075711	31.7227	30.3169	30.7515	39.5731	38.1832	36.9405	44.0436	42.488	40.7734
ENSG00000075785	ENSG00000075785	58.671	58.8062	47.131	86.2508	86.7899	87.3734	67.2806	68.0114	68.9438
ENSG00000075790	ENSG00000075790	6.56352	6.58167	4.55678	14.0273	13.6765	14.4032	11.7248	11.7511	11.7362
ENSG00000075856	ENSG00000075856	27.927	26.5422	37.8602	28.7538	26.6328	29.075	39.8241	37.2221	40.2266
ENSG00000075884	ENSG00000075884	139.318	142.395	150.19	75.3575	78.2472	78.8127	69.0932	70.4695	68.1503
ENSG00000075884	ENSG00000075884	2.43149	2.47589	1.57665	0.795313	0.811873	0.818935	0.714644	0.729573	0.732716
ENSG00000075886	ENSG00000075886	0.430358	0.432252	0.114952	0.378714	0.378929	0.379788	0.764507	0.764815	0.768514
ENSG00000075891	ENSG00000075891	0	0	0	0.325599	0.322581	0.32088	0.0398272	0.0392666	0.0392315
ENSG00000075945	ENSG00000075945	6.53913	6.65704	5.25668	9.63189	9.85953	9.93337	9.86808	10.089	10.1074
ENSG00000075975	ENSG00000075975	11.975	12.0783	13.5284	11.0512	11.1909	11.269	14.1655	14.2788	14.4158
ENSG00000076003	ENSG00000076003	20.357	21.1505	26.2488	8.98117	9.29744	9.48223	23.6047	25.495	24.6719
ENSG00000076067	ENSG00000076067	1.91422	2.04215	1.79363	1.05733	1.11626	1.10568	1.29586	1.20796	1.34399
ENSG00000076108	ENSG00000076108	66.635	65.271	55.7316	64.807	65.7496	65.3417	137.876	139.41	139.287
ENSG00000076201	ENSG00000076201	18.2702	19.9777	14.1897	14.9553	16.4532	16.5228	20.538	23.775	24.0309
ENSG00000076242	ENSG00000076242	14.0239	14.1883	12.6067	12.1717	12.3513	12.4524	11.7508	11.5028	11.744
ENSG00000076248	ENSG00000076248	7.32104	7.36318	5.865	8.90622	8.97225	9.00621	8.91901	8.96874	9.00686
ENSG00000076258	ENSG00000076258	1.98072	2.15545	1.6329	1.67596	1.74498	1.95018	0.775793	0.680507	1.38082
ENSG00000076321	ENSG00000076321	8.06176	8.31349	10.5646	13.5095	13.532	13.5587	15.2713	15.6379	16.335
ENSG00000076344	ENSG00000076344	0.0243236	0.0241574	0.12662	0	0	0	0	0	0
ENSG00000076351	ENSG00000076351	8.90289	9.00203	7.33826	7.56743	7.53972	7.55427	12.3224	12.4122	12.511
ENSG00000076356	ENSG00000076356	0.201239	0.145026	0.818361	0.477714	0.252844	0.263531	0.676327	0.699685	0.697914
ENSG00000076513	ENSG00000076513	25.2151	25.4895	22.0152	34.7049	35.2582	34.7626	37.2491	37.5841	37.2309
ENSG00000076555	ENSG00000076555	0	4.38233	5.84814	0	2.74095	3.17489	0	2.74211	2.80653
ENSG00000076604	ENSG00000076604	40.4791	41.8946	61.0247	12.281	12.8023	12.2081	25.257	25.7825	26.9139
ENSG00000076641	ENSG00000076641	31.2806	31.5689	35.5338	10.441	10.5237	10.6581	17.6263	17.5803	17.7452
ENSG00000076650	ENSG00000076650	7.14256	7.17056	5.0399	5.06326	5.09486	4.89008	5.38469	5.44765	4.61627
ENSG00000076662	ENSG00000076662	85.3305	85.0136	84.9845	180.918	179.933	179.668	118.395	117.762	118.272
ENSG00000076685	ENSG00000076685	38.344	39.4685	28.3861	33.8291	34.6977	33.3297	38.0379	39.5177	38.673
ENSG00000076706	ENSG00000076706	0.654611	0.655653	4.40008	0.0554386	0.0605702	0.0641666	0.112478	0.115274	0.117992
ENSG00000076716	ENSG00000076716	0.0854894	0.0867812	0.557484	0	0	0	0	0	0
ENSG00000076770	ENSG00000076770	9.23753	9.39835	1.4618	16.9153	17.2095	0	13.397	13.6141	1.41809
ENSG00000076770	ENSG00000076770	0	0	7.26298	0	0	18.429	0	0	14.3483
ENSG00000076826	ENSG00000076826	0	0.122462	0.2498	0	0.169445	0.168745	0	0.206358	0.206395
ENSG00000076826	ENSG00000076826	0.12447	0	0	0.17137	0	0	0.20902	0	0
ENSG00000076864	ENSG00000076864	0.177582	0.180428	0.219338	0.111195	0.11151	0.112264	0.197986	0.197153	0.19924
ENSG00000076924	ENSG00000076924	37.9509	37.1082	38.4156	27.4485	28.4002	29.315	56.9117	55.6288	61.5935
ENSG00000076928	ENSG00000076928	650.978	638.184	545.102	431.762	447.135	461.987	668.395	638.024	676.838
ENSG00000076984	ENSG00000076984	34.8238	27.4671	28.6275	31.6916	25.5296	24.0639	62.0234	49.2256	47.0596
ENSG00000077009	ENSG00000077009	0	0	0	0	0	0	0	0	0
ENSG00000077063	ENSG00000077063	0	0	0	0	0	0	0	0	0
ENSG00000077080	ENSG00000077080	0	0	0	0	0	0	0	0	0
ENSG00000077092	ENSG00000077092	0.0459943	0.0468555	0.0925489	0.0499781	0.0511472	0.0516387	0.0302343	0.0308981	0.0311123
ENSG00000077097	ENSG00000077097	50.9771	51.2464	53.6217	45.6507	45.0121	47.0414	59.2666	59.6898	63.5751
ENSG00000077147	ENSG00000077147	17.9038	18.3724	26.7189	20.7458	21.4155	21.2503	38.4744	39.6329	39.4746
ENSG00000077150	ENSG00000077150	60.1463	61.2466	95.2426	17.7191	17.7972	18.7136	19.9732	21.8008	22.7203
ENSG00000077152	ENSG00000077152	2.58763	2.61974	2.22416	2.10672	2.13187	2.16295	1.69736	1.72448	1.73543
ENSG00000077232	ENSG00000077232	13.5759	13.3834	14.6495	19.9644	20.6944	21.2044	18.4339	17.8735	18.1484
ENSG00000077235	ENSG00000077235	24.864	22.4319	29.5586	82.0838	70.8142	81.7314	70.0285	62.4041	70.2053
ENSG00000077238	ENSG00000077238	58.4594	58.6393	106.847	26.0719	26.2263	26.0323	32.1395	32.1894	32.2647
ENSG00000077254	ENSG00000077254	32.3248	32.5768	33.3281	33.9127	33.3254	34.7521	46.9565	47.6685	47.7026
ENSG00000077264	ENSG00000077264	0.412272	0.443287	0.0216375	0	0	0	0.0516793	0	0
ENSG00000077274	ENSG00000077274	0	0	0	0	0	0	0	0	0
ENSG00000077279	ENSG00000077279	0	0	0	0	0	0	0	0	0
ENSG00000077312	ENSG00000077312	24.703	24.6313	25.7067	41.3441	41.081	41.4263	48.9259	48.6856	48.7267
ENSG00000077327	ENSG00000077327	0.0802917	0.081603	0.111033	0.104476	0.107263	0.108087	0	0	0
ENSG00000077348	ENSG00000077348	9.36059	9.33941	6.13269	8.25969	8.21012	8.18057	5.71906	5.68424	5.70002
ENSG00000077380	ENSG00000077380	15.3953	15.9277	10.0927	14.5806	14.9122	15.1897	11.8666	12.0743	12.0659
ENSG00000077420	ENSG00000077420	42.0675	42.048	44.4313	42.9517	43.2135	43.2902	53.0652	53.3424	53.3658
ENSG00000077458	ENSG00000077458	23.4886	23.8567	27.7135	25.2454	25.4061	25.5988	35.6061	36.1523	36.3288
ENSG00000077463	ENSG00000077463	10.1617	10.0635	10.8875	14.834	14.6392	14.244	14.4902	14.3173	14.3795
ENSG00000077498	ENSG00000077498	0	0	0	0	0	0	0	0	0
ENSG00000077522	ENSG00000077522	0.0314909	0.0315285	0.515657	0	0	0	0	0	0
ENSG00000077549	ENSG00000077549	139.705	140.462	130.2	177.945	178.918	179.684	161.603	162.699	163.62
ENSG00000077585	ENSG00000077585	8.04659	8.20721	11.6822	16.0351	16.2648	16.2636	13.8648	13.5464	13.5493
ENSG00000077585	ENSG00000077585	0	0.904252	0	0	2.358	0	0	2.72481	0
ENSG00000077616	ENSG00000077616	1.36499	1.39266	1.19938	0.248188	0.254986	0.256999	0.13708	0.140391	0.140537
ENSG00000077616	ENSG00000077616	11.2665	11.5562	5.56457	1.6228	1.67606	1.51667	1.55632	1.60415	1.4287
ENSG00000077616	ENSG00000077616	9.54951	9.94088	7.12067	3.051	3.19266	3.14148	2.18733	2.2516	2.22145
ENSG00000077684	ENSG00000077684	16.6821	16.79	20.0444	17.4119	17.5625	17.6584	17.4029	17.5555	17.6303
ENSG00000077713	ENSG00000077713	4.18286	4.23166	2.95086	11.2047	11.413	11.6978	4.47332	4.52277	4.58647
ENSG00000077721	ENSG00000077721	45.339	45.8745	60.4627	37.3068	38.0801	40.7016	41.0645	41.3157	44.8997
ENSG00000077782	ENSG00000077782	12.649	12.7206	6.7012	4.26596	4.27978	4.30956	1.20867	1.21269	1.22029
ENSG00000077800	ENSG00000077800	0.0360198	0.0360932	0	0	0	0	0.0357686	0.0359845	0.0363461
ENSG00000077809	ENSG00000077809	40.8557	41.9039	34.8153	37.2574	38.3137	39.2762	58.227	62.517	60.3487
ENSG00000077935	ENSG00000077935	0.138224	0.140513	0.0855889	0	0	0	0.033185	0.0338825	0.0340495
ENSG00000077935	ENSG00000077935	0.323986	0	1.21836	0.175921	0	0.287643	0.0532431	0	0.368137
ENSG00000077935	ENSG00000077935	0.257375	0	0.386738	0.13477	0	0.203514	0.172711	0	0.0999289
ENSG00000077935	ENSG00000077935	0.0660578	0	0	0.0697961	0	0	0.0438054	0	0
ENSG00000077942	ENSG00000077942	0	0	0.389681	0	0	0	0	0	0
ENSG00000077943	ENSG00000077943	0	0	0.0339845	0	0	0	0	0	0
ENSG00000077984	ENSG00000077984	256.838	258.874	199.049	861.067	869.617	875.576	620.696	625.096	632.794
ENSG00000078018	ENSG00000078018	0.083861	0.0848192	0.800091	0	0	0	0	0	0
ENSG00000078043	ENSG00000078043	0	0	0	0	0	0	0	0	0
ENSG00000078043	ENSG00000078043	9.50595	9.63441	10.4874	6.86493	7.0057	7.07717	12.154	11.9555	11.6908
ENSG00000078053	ENSG00000078053	0.0591809	0.0599041	0.288593	0.338688	0.342335	1.26168	0.372706	0.376933	1.40191
ENSG00000078053	ENSG00000078053	0	0	0.213511	0	0	0.862358	0	0	0.777918
ENSG00000078061	ENSG00000078061	68.6643	68.9201	73.5384	54.4944	54.5225	54.6401	77.5692	78.0204	78.4191
ENSG00000078070	ENSG00000078070	6.12718	6.22767	7.78266	8.02547	8.15834	8.19359	7.49095	7.66231	7.62108
ENSG00000078081	ENSG00000078081	12.7172	12.8898	11.4896	0.389395	0.394189	0.395089	0.187809	0.188326	0.189444
ENSG00000078098	ENSG00000078098	0.0323083	0.0330829	0.213172	0	0	0	0	0	0
ENSG00000078114	ENSG00000078114	0	0	0.607113	0	0	0	0	0	0
ENSG00000078124	ENSG00000078124	3.49066	3.57873	2.99135	2.70835	2.75619	3.84364	7.29091	7.41961	8.59216
ENSG00000078140	ENSG00000078140	16.9633	17.3935	18.7223	19.3956	19.8429	19.9668	19.5992	20.0194	20.1253
ENSG00000078142	ENSG00000078142	17.3807	16.95	18.267	13.325	13.0037	12.314	18.2219	17.9739	16.9767
ENSG00000078177	ENSG00000078177	5.9261	5.96374	7.92788	4.28549	4.37878	4.43043	4.79283	4.9321	5.01852
ENSG00000078237	ENSG00000078237	6.01789	6.11323	8.05373	5.62477	5.74571	6.01934	7.43977	7.57799	7.75501
ENSG00000078269	ENSG00000078269	11.2475	8.50311	12.9646	1.83404	1.26978	1.27614	1.45618	1.30335	1.31723
ENSG00000078295	ENSG00000078295	0	0	0	0.00603771	0.00612231	0.00617376	0.00674027	0.00683221	0.00689439
ENSG00000078304	ENSG00000078304	210.938	213.708	204.94	348.854	353.681	356.768	422.843	428.668	431.603
ENSG00000078369	ENSG00000078369	95.7694	96.7911	99.2987	170.695	172.731	172.943	145.785	147.259	147.513
ENSG00000078401	ENSG00000078401	2.34341	2.36504	1.66492	0.267477	0.270812	0.270309	0.609961	0.617142	0.564766
ENSG00000078403	ENSG00000078403	19.3237	20.6129	17.0863	22.7946	24.1293	27.2062	18.353	19.0521	20.5402
ENSG00000078487	ENSG00000078487	4.60586	4.61452	5.34594	2.69867	2.72427	2.7413	2.70804	2.71916	2.74361
ENSG00000078549	ENSG00000078549	0	0	0	0	0	0	0	0	0
ENSG00000078579	ENSG00000078579	0	0	0	0	0	0	0	0	0
ENSG00000078589	ENSG00000078589	91.7734	94.4514	86.887	39.2738	40.381	41.3492	51.2505	52.632	53.7737
ENSG00000078596	ENSG00000078596	69.7303	70.4825	65.1269	132.87	134.535	135.295	47.2886	47.8933	48.0023
ENSG00000078618	ENSG00000078618	54.0806	54.9467	51.0564	39.6585	40.3506	40.879	58.2455	59.2538	58.9726
ENSG00000078668	ENSG00000078668	50.4461	45.1178	40.9791	62.3648	58.1201	64.2475	64.1773	61.6502	65.8633
ENSG00000078674	ENSG00000078674	52.2713	49.8451	78.552	36.629	37.494	42.2159	66.3309	65.5962	72.7275
ENSG00000078687	ENSG00000078687	19.3842	19.5557	18.9574	17.7112	17.8541	17.9548	15.5777	15.5741	15.651
ENSG00000078699	ENSG00000078699	11.1421	11.242	10.4428	8.94445	9.03641	8.99811	14.9244	15.0513	15.1786
ENSG00000078725	ENSG00000078725	0	0	0.0668915	0	0	0	0	0	0
ENSG00000078747	ENSG00000078747	17.1169	17.2186	17.9782	20.3625	20.8222	22.2088	25.6304	26.3267	26.2807
ENSG00000078795	ENSG00000078795	0.263151	0.22666	0.0334813	0.13841	0.142049	0.142978	0.335155	0.342556	0.343799
ENSG00000078804	ENSG00000078804	26.053	26.294	52.6883	16.6237	16.2022	16.3053	8.85748	8.88911	8.98876
ENSG00000078808	ENSG00000078808	54.3048	55.9842	59.2525	73.4367	74.0052	73.9847	59.7597	60.7889	60.9676
ENSG00000078814	ENSG00000078814	0.420784	0.417355	0.826334	0.124566	0.123376	0.124044	0.270703	0.269154	0.271389
ENSG00000078898	ENSG00000078898	0	0	0.0448667	0	0	0	0	0	0
ENSG00000078900	ENSG00000078900	0.1882	0.187291	0.0736311	0.628415	0.622619	0.621678	0.150728	0.149748	0.151162
ENSG00000078900	ENSG00000078900	9.75887	10.2574	7.78081	5.59311	5.96732	6.06826	5.96433	6.28396	6.45917
ENSG00000078902	ENSG00000078902	13.6081	13.5331	10.8561	14.6949	14.5647	14.0357	11.2726	11.168	11.154
ENSG00000078967	ENSG00000078967	2.86275	2.88724	3.35369	2.86894	2.90162	2.91454	2.62952	2.65345	2.67352
ENSG00000079101	ENSG00000079101	0.083695	0.0840449	0	0.160145	0.163724	0.165218	0	0	0
ENSG00000079102	ENSG00000079102	0	0	0	0	0	0	0	0	0
ENSG00000079112	ENSG00000079112	0	0	0	0	0	0	0	0	0
ENSG00000079134	ENSG00000079134	36.0747	38.7285	41.661	18.6184	19.6458	20.8594	38.0512	41.041	44.3267
ENSG00000079150	ENSG00000079150	0.508871	0.517373	0.949024	0.507036	0.512572	0.514484	0.434078	0.440451	0.44432
ENSG00000079156	ENSG00000079156	0.0194952	0.0198511	0.0188049	0	0	0	0.0129055	0.013189	0.013247
ENSG00000079215	ENSG00000079215	0.0165117	0.0167842	0.0571343	0	0	0	0	0	0
ENSG00000079246	ENSG00000079246	67.5831	68.5389	54.3719	78.7659	80.2835	80.8101	79.0137	81.1016	81.3193
ENSG00000079257	ENSG00000079257	1.16387	1.17593	1.39657	1.85819	1.88949	1.8978	0.766072	0.777207	0.777254
ENSG00000079308	ENSG00000079308	0.0798342	0.0861865	0.415087	0	0	0	0	0	0
ENSG00000079313	ENSG00000079313	7.56405	7.52934	9.37005	5.79494	5.75583	5.80619	14.9267	14.8162	15.0019
ENSG00000079313	ENSG00000079313	45.7472	45.392	43.9193	41.5056	40.9506	40.7022	71.9212	71.1475	71.0115
ENSG00000079332	ENSG00000079332	43.4756	44.0414	63.3316	47.8975	48.8421	49.0632	81.2881	82.6523	82.6434
ENSG00000079337	ENSG00000079337	0.280934	0.331218	0.352494	0.715801	0.733481	0.71908	0.268173	0.286829	0.270971
ENSG00000079385	ENSG00000079385	1.2523	1.27254	4.4845	0	0	0	0.50582	0.512563	0.574974
ENSG00000079387	ENSG00000079387	7.2045	6.9263	7.42096	14.9322	14.9628	15.0254	15.3343	15.4527	15.5672
ENSG00000079393	ENSG00000079393	0.0712887	0.0713932	0	0	0	0	0	0	0
ENSG00000079432	ENSG00000079432	29.2278	29.0378	36.8921	35.3522	34.9103	35.0059	34.2369	34.0382	34.2325
ENSG00000079435	ENSG00000079435	0.868948	1.71368	1.81143	1.56269	3.30788	3.26538	1.43369	2.76074	2.75516
ENSG00000079435	ENSG00000079435	6.25433	6.33748	2.49636	2.95767	2.9119	2.88726	1.32453	1.28648	1.2902
ENSG00000079459	ENSG00000079459	32.493	32.9153	27.8132	41.3316	41.6622	41.8326	60.0876	60.1892	60.5897
ENSG00000079462	ENSG00000079462	7.5467	7.5535	6.62922	10.6117	10.5272	10.534	7.09925	7.25872	7.30592
ENSG00000079482	ENSG00000079482	2.33455	2.37344	3.93941	2.24546	2.28986	2.3098	3.42522	3.48866	3.50704
ENSG00000079557	ENSG00000079557	0	0	0	0	0	0	0	0	0
ENSG00000079616	ENSG00000079616	35.0149	34.9827	30.7159	41.8917	42.0954	42.1709	87.7908	88.004	89.1401
ENSG00000079689	ENSG00000079689	0	0	0	0	0	0	0	0	0
ENSG00000079691	ENSG00000079691	1.61903	2.09096	3.12099	0.0234309	0.0240237	0.0242197	0.0662608	0.067494	0.0666914
ENSG00000079739	ENSG00000079739	8.37801	8.41175	8.52851	11.0342	11.0887	11.1309	14.7962	14.9099	14.9729
ENSG00000079785	ENSG00000079785	14.9858	15.1813	15.5564	15.9274	16.1848	16.2982	20.053	20.3866	20.4062
ENSG00000079805	ENSG00000079805	98.5615	98.3889	106.911	107.89	107.036	106.23	127.632	127.503	128.791
ENSG00000079819	ENSG00000079819	2.94457	2.98515	5.28726	1.3485	1.52709	1.53478	0.780015	0.773038	0.776344
ENSG00000079841	ENSG00000079841	0	0	0	0	0	0	0.0160083	0.0160321	0.0160751
ENSG00000079931	ENSG00000079931	0	0	0.199012	0	0	0	0	0	0
ENSG00000079950	ENSG00000079950	7.04824	7.0624	6.61611	11.845	11.9323	12.1178	11.2954	11.5226	11.837
ENSG00000079974	ENSG00000079974	16.1073	16.6492	16.1723	20.2257	21.8881	22.0866	23.0838	24.0189	24.2051
ENSG00000079999	ENSG00000079999	9.4847	9.46725	6.09009	16.543	15.366	14.1918	22.98	22.382	21.8256
ENSG00000080007	ENSG00000080007	1.74389	1.75777	0.916942	1.76203	1.79408	1.80175	0.708843	0.709602	0.707443
ENSG00000080031	ENSG00000080031	0.0700181	0.0703322	0.0189624	0	0	0	0	0	0
ENSG00000080166	ENSG00000080166	0.448897	0.44201	0.496494	0.0865667	0.0886891	0.0897046	0.0843951	0.0573054	0.0577154
ENSG00000080189	ENSG00000080189	32.2968	34.5964	43.5401	47.8043	49.4803	46.4556	49.0954	52.869	49.695
ENSG00000080200	ENSG00000080200	1.04436	1.06767	0.841004	0.441225	0.453723	0.457657	0.606859	0.622652	0.667863
ENSG00000080224	ENSG00000080224	0	0	0.0600469	0.0633037	0.0643215	0.0644672	0	0	0
ENSG00000080293	ENSG00000080293	0	0	0.377448	0	0	0	0	0	0
ENSG00000080298	ENSG00000080298	6.83339	7.46142	6.74823	6.32393	6.42491	6.53562	8.5973	8.69688	8.73969
ENSG00000080345	ENSG00000080345	9.99622	10.2026	11.2035	8.36787	8.50808	8.37578	9.54311	9.78794	9.68846
ENSG00000080371	ENSG00000080371	26.5444	26.3198	35.0429	17.6822	17.2098	17.2029	28.7144	28.8703	28.794
ENSG00000080493	ENSG00000080493	3.01832	3.08126	2.27204	9.27685	9.41822	9.44669	5.65371	5.62269	5.65908
ENSG00000080503	ENSG00000080503	28.7601	59.18	70.5239	34.519	55.9365	50.562	35.6173	64.7167	57.4423
ENSG00000080511	ENSG00000080511	0	0	0	0	0	0	0	0	0
ENSG00000080546	ENSG00000080546	23.2627	23.2224	24.3372	15.3503	15.2284	15.2917	10.5006	10.458	10.5139
ENSG00000080561	ENSG00000080561	6.4877	6.5516	4.81134	1.30059	1.31171	1.32284	0.658282	0.66462	0.67048
ENSG00000080572	ENSG00000080572	0	0	0	0	0	0	0	0	0
ENSG00000080573	ENSG00000080573	0.0463601	0.0459856	0.0204075	0.0349288	0.034474	0.0345177	2.04952	2.03082	2.07477
ENSG00000080603	ENSG00000080603	32.8038	28.0702	32.0891	32.4732	28.6739	29.1415	34.3766	31.1419	32.3946
ENSG00000080608	ENSG00000080608	17.8778	16.5013	17.4194	8.84764	8.9664	9.18876	11.8209	11.1673	12.8214
ENSG00000080618	ENSG00000080618	0.0900772	0.0918992	0	0.089243	0.0914967	0.0922629	0	0	0
ENSG00000080644	ENSG00000080644	0	0	0	0	0	0	0	0	0
ENSG00000080709	ENSG00000080709	0	0	0	0	0	0	0	0	0
ENSG00000080802	ENSG00000080802	10.8395	10.6764	12.9231	14.7527	14.9698	15.0701	14.9548	15.0181	15.0981
ENSG00000080815	ENSG00000080815	13.0169	13.2147	15.3455	14.7303	14.9791	15.0693	12.7025	12.8239	12.9505
ENSG00000080823	ENSG00000080823	1.7255	1.73576	2.45947	0.84331	0.85154	0.856051	2.27413	2.22504	2.29667
ENSG00000080824	ENSG00000080824	1522.93	1545.34	1377.78	886.178	903.454	906.271	228.739	233.114	236.244
ENSG00000080839	ENSG00000080839	5.90607	5.91466	5.8511	8.23764	8.21819	8.29553	10.4453	10.5936	10.636
ENSG00000080845	ENSG00000080845	13.0568	12.882	16.1009	20.8019	20.6242	21.7894	14.4327	14.3539	15.5776
ENSG00000080854	ENSG00000080854	0	0	2.14424	0	0	0.465273	0	0	0.735979
ENSG00000080947	ENSG00000080947	4.40068	3.70186	2.72093	5.81787	5.09943	5.6115	8.61676	8.63182	8.96402
ENSG00000080986	ENSG00000080986	6.08515	6.63932	3.3896	2.40856	2.56992	3.58404	3.34173	4.0586	4.53951
ENSG00000081014	ENSG00000081014	4.21052	4.29526	3.02848	5.17491	5.27494	5.2943	6.23358	6.29334	5.56297
ENSG00000081019	ENSG00000081019	11.4977	11.7017	13.0622	14.306	14.567	14.6824	17.4932	17.842	17.9424
ENSG00000081026	ENSG00000081026	0.851628	0.734102	1.57598	0.417164	0.426523	0.42842	0.370825	0.378339	0.379945
ENSG00000081041	ENSG00000081041	1.24432	1.24416	0	0	0	0	0	0	0
ENSG00000081041	ENSG00000081041	0	0	10.8866	0	0	0	0	0	0
ENSG00000081051	ENSG00000081051	0	0	0.232375	0	0	0	0	0	0
ENSG00000081052	ENSG00000081052	0.0209168	0.0210196	0.0786838	0.0608849	0.0612159	0.0616449	0.0272799	0.0274115	0.0276186
ENSG00000081059	ENSG00000081059	240.459	240.578	227.139	71.4054	71.3787	72.7244	102.366	101.881	103.813
ENSG00000081087	ENSG00000081087	9.62807	9.79232	8.94084	15.5959	15.9176	15.9929	9.66793	9.76935	9.76632
ENSG00000081138	ENSG00000081138	0	0	0	0.0202492	0.0205904	0.0207486	0	0	0
ENSG00000081148	ENSG00000081148	0	0.24669	0	0	0.101881	0	0	0.101753	0
ENSG00000081148	ENSG00000081148	0.242335	0	0.253268	0.0998212	0	0.109066	0.0997787	0	0.102449
ENSG00000081154	ENSG00000081154	62.7301	64.0372	63.8328	67.8426	69.6988	70.0922	60.0167	61.3966	61.4964
ENSG00000081177	ENSG00000081177	3.47921	3.49719	3.83641	1.0807	1.12638	1.05507	0.958327	0.966808	0.86664
ENSG00000081181	ENSG00000081181	3.39113	3.4425	4.64945	0.490813	0.498018	0.501404	0.449551	0.456789	0.459889
ENSG00000081189	ENSG00000081189	0.297496	0.318388	0.670782	1.16231	1.18164	1.19053	0.347624	0.35762	0.36304
ENSG00000081237	ENSG00000081237	614.504	563.033	723.369	784.821	743.61	751.121	1061.22	993.732	1000.6
ENSG00000081248	ENSG00000081248	0	0	0	0	0	0	0	0	0
ENSG00000081277	ENSG00000081277	0.0192324	0.0193515	0	0	0	0	0	0	0
ENSG00000081307	ENSG00000081307	17.3593	17.383	13.9316	17.2796	17.341	17.33	21.0068	21.2476	21.2477
ENSG00000081320	ENSG00000081320	157.355	160.135	172.941	64.2728	66.007	66.4104	72.7486	74.3343	74.6199
