	tilTemra_001	tilTemra_002	tilTemra_003	pTemra_004	pTemra_005	pTemra_006
ENSG00000154258.L01	0.0206356	0.020923	0.0671933	0	0	0
ENSG00000154262.L01	0.200462	0.20401	0.471353	0.0334946	0.0343107	0.0343994
ENSG00000154269.L01	0.330502	0.336745	0.284349	0.330594	0.338276	0.340003
ENSG00000154274	0.506998	0.511249	1.28685	1.58202	1.60188	1.61351
ENSG00000154274.L01	0.771679	0.443011	2.5444	3.07763	1.72558	3.0696
ENSG00000154274.L02	0	1.65435	1.73959	0	1.98225	2.33018
ENSG00000154274.L03	0	0	3.41147	0	0	1.76856
ENSG00000154274.L04	0	0	2.24028	0	0	1.42965
ENSG00000154274.L05	0	0	0.579126	0	0	2.02244
ENSG00000154274.L06	0	0	1.0614	0	0	2.25834
ENSG00000154277.L01	0	0	0	0	0	0
ENSG00000154309.L01	4.39624	4.5277	6.55404	7.61524	7.94074	7.36348
ENSG00000154310.L01	24.4781	27.9676	31.5763	66.0433	75.6404	69.3548
ENSG00000154319.L01	0.425879	0.431022	0.563093	0.723644	0.761717	0.802116
ENSG00000154328.L01	6.44651	7.04205	5.63085	9.816	9.64673	9.75883
ENSG00000154330.L01	0	0	0	0	0	0
ENSG00000154342.L01	0	0	0.0698457	0	0	0
ENSG00000154358.L01	16.1859	16.3926	15.6265	5.01762	5.16677	5.22745
ENSG00000154358.L02	0	0.59292	0	0	0.373748	0
ENSG00000154359.L01	0.187312	0.417057	0.614039	0.288576	0.553388	0.552199
ENSG00000154359.L02	3.78231	4.36553	7.68194	5.15763	5.16149	5.10391
ENSG00000154370.L01	12.706	12.579	9.57331	26.6898	26.4168	26.1769
ENSG00000154380.L01	0	0	0.415054	0.0179863	0.0185004	0.0179553
ENSG00000154415.L01	0	0	0	0	0	0
ENSG00000154429.L01	4.54386	4.57311	3.5528	4.55362	4.6608	4.62772
ENSG00000154438.L01	0	0	0	0	0	0
ENSG00000154447.L01	0.0948092	0.0954509	0.096997	0	0	0
ENSG00000154451.L01	139.244	136.714	75.2867	193.384	190.354	185.2
ENSG00000154473.L01	85.2366	86.1776	63.1785	82.2138	83.2984	83.4043
ENSG00000154478	0	0	0	0	0	0
ENSG00000154479.L01	0.232525	0.233296	0.349074	0.0811912	0.0828404	0.0826734
ENSG00000154485	0	0	0.236556	0	0	0.154289
ENSG00000154485.L01	0.279552	0.21801	0	0.256592	0.294697	0
ENSG00000154493.L01	0	0	0	0	0	0
ENSG00000154511	0	0	4.21915	0	0	4.49849
ENSG00000154511.L01	6.06385	6.15998	0	4.51618	4.50188	0
ENSG00000154518.L01	68.1435	68.7952	60.058	90.9606	91.8574	92.1895
ENSG00000154529.L01	0	0	0.027859	0	0	0
ENSG00000154537	0	0	0	0	0	0
ENSG00000154545.L01	0	0	0	0	0	0
ENSG00000154548.L01	0.24562	0.248694	0.0808134	0.126414	0.1298	0.129707
ENSG00000154553.L01	0	0	0.908262	0	0	0
ENSG00000154556.L01	0.0129809	0.0131518	0.540675	0	0	0
ENSG00000154582.L01	25.2634	25.577	24.4825	27.2343	27.9993	28.0189
ENSG00000154589	1.42186	1.45406	3.37711	0.359844	0.366911	0.367223
ENSG00000154608.L01	0.105006	0.10664	0.0195971	0.0138191	0.0140911	0.0142264
ENSG00000154611	0.160834	0.164259	0.139231	0.482234	0.491249	0.49091
ENSG00000154620.L01	0.386752	0.389447	0	2.13835	2.15242	2.15233
ENSG00000154639.L01	0.125537	0.127404	0.69698	0	0	0
ENSG00000154640.L01	33.1784	33.2263	34.5221	36.5859	36.6682	34.5111
ENSG00000154645.L01	0.286238	0.291081	0.159542	0.142991	0.146073	0.146755
ENSG00000154646.L01	0	0	0	0	0	0
ENSG00000154654.L01	0	0	0.0241498	0	0	0
ENSG00000154655.L01	0.71936	0.727601	0.481053	0.474503	0.477985	0.477507
ENSG00000154678.L01	0.0145548	0.0148097	0.037196	0	0	0
ENSG00000154719.L01	8.07989	7.94502	8.07367	13.9853	14.4664	14.3938
ENSG00000154721.L01	0.0613238	0.0622249	0	0.0182511	0.0184861	0.018576
ENSG00000154723.L01	41.0915	41.3761	46.5337	48.8744	49.3535	49.5319
ENSG00000154727.L01	9.00065	9.68318	6.55372	17.5966	21.2599	14.6935
ENSG00000154734.L01	0.132024	0.133322	0.270219	0.429037	0.436711	0.432275
ENSG00000154736	0.00783514	0.00795926	0	0	0	0
ENSG00000154743.L01	6.69868	6.90426	6.18506	4.04653	4.59779	4.7186
ENSG00000154760.L01	34.0908	34.6903	36.4507	54.6842	55.5921	56.0591
ENSG00000154764.L01	0.774726	0.777386	1.89943	0.173554	0.176461	0.181027
ENSG00000154767.L01	31.1216	24.2421	34.6145	28.8	23.7229	29.1873
ENSG00000154768.L01	0.306611	0.301719	0.346189	0.377876	0.369975	0.370655
ENSG00000154768.L02	0	0.0437304	0	0	0.340492	0
ENSG00000154783.L01	0	0	0.0746686	0	0	0
ENSG00000154813.L01	3.58039	3.65568	5.59706	3.84705	3.93454	3.94384
ENSG00000154814.L01	93.7629	99.2589	78.333	6.4674	6.83257	6.37675
ENSG00000154822.L01	25.1198	25.4764	17.2592	27.2579	27.745	27.815
ENSG00000154832.L01	78.2761	82.8491	78.3964	78.9144	88.5451	89.8752
ENSG00000154839.L01	0.373768	0.379801	0.327428	0.695881	0.709106	0.711054
ENSG00000154845.L01	8.65272	8.75595	9.00532	25.9251	26.348	26.4941
ENSG00000154856.L01	0	0	0	0	0	0
ENSG00000154864.L01	0	0	0.00696522	0	0	0
ENSG00000154889.L01	33.7513	33.7549	38.3294	70.011	72.0008	72.4742
ENSG00000154898.L01	0.0856327	0.0871348	0.148802	0.099796	0.102172	0.102554
ENSG00000154914.L01	0.828041	0.829569	0.0772808	0.0465537	0.0466405	0.0470686
ENSG00000154917.L01	0.52054	0.522512	0.704854	0.560649	0.567733	0.572496
ENSG00000154920.L01	1.01322	1.02786	0.942121	0.235026	0.237915	0.240457
ENSG00000154928.L01	0	0	0.255881	0	0	0
ENSG00000154930.L01	20.1588	20.2094	18.1895	27.7041	27.7737	27.9612
ENSG00000154945.L01	8.33918	9.20998	13.1399	12.0318	14.2041	12.167
ENSG00000154945.L02	8.93584	0	9.02826	13.4676	0	13.814
ENSG00000154957.L01	7.14873	7.17633	7.08547	12.7896	12.7079	12.873
ENSG00000154975.L01	0	0	0	0	0	0
ENSG00000154978.L01	23.1923	23.6747	25.7863	52.4525	54.5406	53.5668
ENSG00000154997.L01	0	0	0	0	0	0
ENSG00000155011.L01	0	0	0	0.651185	0.594636	0.665543
ENSG00000155016.L01	1.5341	1.56396	1.55974	1.18846	1.14768	1.15152
ENSG00000155026.L01	1.359	1.41437	1.23515	1.38758	1.44269	1.45212
ENSG00000155034.L01	1.75094	1.73462	1.76294	2.74659	2.71265	2.97221
ENSG00000155052	0	0	0	0	0	0
ENSG00000155066.L01	0.28977	0.289926	0.373114	0.299431	0.29945	0.303565
ENSG00000155085.L01	3.37681	3.23945	4.01738	3.34395	3.49032	3.45315
ENSG00000155087.L01	0	0	0	0	0	0
ENSG00000155090	39.1785	39.5981	0	9.15789	9.25991	0
ENSG00000155090.L01	0	0	31.1596	0	0	9.79323
ENSG00000155093.L01	4.03228	1.54313	1.11831	2.92414	1.08845	1.09424
ENSG00000155096.L01	47.2492	48.3291	48.8076	39.1057	40.3257	40.4374
ENSG00000155097.L01	7.13701	7.28407	7.60778	8.5555	8.77452	8.77055
ENSG00000155099.L01	4.67661	4.73078	2.20032	0.90734	0.913987	0.918084
ENSG00000155100.L01	8.64197	8.31767	12.3266	9.40519	9.49745	10.8112
ENSG00000155111.L01	4.56958	4.6624	4.369	6.41642	6.60323	6.56811
ENSG00000155115	15.2215	15.3832	17.5076	15.9086	16.1731	16.2343
ENSG00000155130	0.0421336	0.0420978	0.464556	0	0	0
ENSG00000155158.L01	46.3049	47.3594	33.9995	18.3413	19.2164	20.526
ENSG00000155189.L01	8.38645	8.48246	10.8083	3.48322	3.55261	3.5542
ENSG00000155229.L01	40.0548	40.5053	36.2595	55.731	57.5209	57.2181
ENSG00000155249	0	0	0	0	0	0
ENSG00000155254.L01	0.332686	0.334993	0.289676	0.116967	0.117511	0.118617
ENSG00000155256.L01	25.5716	25.6978	33.5016	37.247	37.4706	37.8499
ENSG00000155287.L01	46.3342	44.2956	36.7532	59.8598	55.7125	56.1572
ENSG00000155304.L01	18.835	19.1137	22.6784	12.8169	13.0685	13.1045
ENSG00000155307.L01	66.7639	81.954	86.7116	42.6886	50.6174	53.3844
ENSG00000155313.L01	37.96	38.4754	26.7058	40.7488	41.2858	41.3894
ENSG00000155324.L01	6.49745	6.51315	5.05394	4.52793	4.16052	4.19416
ENSG00000155329.L01	11.5958	11.8098	10.7336	13.0782	13.6043	13.6481
ENSG00000155330.L01	2.60786	2.62098	2.64974	8.25007	8.30332	8.28229
ENSG00000155363.L01	65.5722	65.7715	67.3171	54.1011	54.2495	54.694
ENSG00000155366.L01	2.79938	2.63552	0	4.61764	4.46654	0
ENSG00000155368.L01	61.218	61.5305	65.3766	111.054	111.925	111.703
ENSG00000155380.L01	8.01269	7.99674	10.4734	4.04132	4.21531	4.22359
ENSG00000155393.L01	6.00488	6.07737	4.19063	14.9447	15.1735	14.1277
ENSG00000155428.L01	1.46794	1.46346	1.8037	1.2275	1.22262	1.23298
ENSG00000155438.L01	20.9538	21.2313	19.7468	29.8698	30.3396	30.2365
ENSG00000155463.L01	102.291	103.955	114.588	131.27	135.02	140.581
ENSG00000155465.L01	0.821146	0.841785	0.615744	0.833551	0.849907	0.175021
ENSG00000155465.L02	0.496173	0.472515	0	0.233689	0.173447	0
ENSG00000155495.L01	0	0	0	0	0	0
ENSG00000155506.L01	32.8785	33.2397	28.9824	36.6309	37.0804	37.2474
ENSG00000155508.L01	37.7324	38.244	36.5843	71.0409	72.6705	72.8019
ENSG00000155530.L01	0.320412	0.307612	0.734778	0.453358	0.321433	0.546215
ENSG00000155542.L01	6.2639	6.14807	4.72419	0.720109	0.728728	0.726654
ENSG00000155545.L01	10.2918	10.4719	6.79228	15.4911	15.2179	15.3176
ENSG00000155561.L01	23.6164	24.427	22.4988	21.3617	23.9922	21.8079
ENSG00000155592.L01	0.636893	0.640303	1.08736	2.25379	2.26814	2.29507
ENSG00000155621.L01	4.83314	4.88787	2.90143	3.01919	3.05772	3.04939
ENSG00000155622	0	0	0	0	0	0
ENSG00000155629.L01	15.9764	16.1233	17.2986	25.4739	25.3904	25.6611
ENSG00000155636.L01	5.42775	5.56445	3.54234	6.75749	6.90543	6.95895
ENSG00000155659.L01	0.0623576	0.0630526	0.548782	0.0398984	0.0404049	0.0409608
ENSG00000155660.L01	18.5743	18.8451	19.1583	26.2905	26.5272	21.5012
ENSG00000155666.L01	5.51415	5.68215	5.65663	7.87531	8.49606	8.15753
ENSG00000155714	0.0644078	0.0655138	0.363973	0.342935	0.349569	0.350297
ENSG00000155719.L01	0.012189	0.0123365	0.05126	0	0	0
ENSG00000155729.L01	10.436	10.4923	6.82042	17.0392	17.3341	17.3539
ENSG00000155744.L01	8.64382	9.14085	9.91676	15.8263	16.8875	16.0648
ENSG00000155749.L01	1.1088	1.12206	1.59254	0.494035	0.511636	0.508494
ENSG00000155754	0.0232945	0.023772	0.019142	0.0156756	0.016091	0.0161245
ENSG00000155755.L01	2.79722	2.84745	3.71216	3.85805	3.94063	4.04279
ENSG00000155760	0.631395	0.630065	0.509576	0.0432352	0.0429842	0.0429953
ENSG00000155761.L01	0.0337997	0.0343904	0.062792	0.0671455	0.0686479	0.0689283
ENSG00000155792.L01	0.482534	0.487718	0.355501	0.507665	0.514104	0.517183
ENSG00000155816.L01	0	0	0.0713046	0	0	0
ENSG00000155827.L01	9.07271	9.13141	8.36626	10.3648	10.2676	10.3368
ENSG00000155833.L01	0	0	0	0	0	0
ENSG00000155846.L01	1.4662	1.45582	1.28329	1.06368	1.16857	1.17923
ENSG00000155849.L01	39.2276	37.1334	44.7378	31.7915	31.8048	33.3698
ENSG00000155850	1.12655	1.15001	1.45381	3.61291	3.69933	3.71185
ENSG00000155858.L01	0.706465	0.717867	0.85842	1.93072	1.96924	1.98276
ENSG00000155875	0.439566	0.442538	0.0594645	0.203249	0.204378	0.204019
ENSG00000155876	17.3031	17.3424	19.0995	17.2561	17.2645	17.2397
ENSG00000155886	0	0	0	0	0	0
ENSG00000155890	0	0	0	0	0	0
ENSG00000155893.L01	12.2044	12.4285	8.86405	9.29132	9.51958	9.69415
ENSG00000155897.L01	0	0	0.020526	0	0	0
ENSG00000155903.L01	37.5507	38.4284	30.2356	32.9585	33.7938	33.9256
ENSG00000155906.L01	0.0982356	5.25281	4.0497	1.28116	2.74452	2.75749
ENSG00000155906.L02	5.14669	0	0	2.64915	0	0
ENSG00000155918	0	0	0	0	0	0
ENSG00000155926.L01	163.977	199.358	163.177	116.122	138.768	139.443
ENSG00000155959.L01	14.7945	14.9308	11.659	15.1823	15.526	15.5105
ENSG00000155961	0	3.58097	3.01883	0	3.46165	3.47129
ENSG00000155961.L01	3.53258	0	0	3.40775	0	0
ENSG00000155962.L01	0.389317	0.409	0.471871	0.328751	0.24481	0.245074
ENSG00000155966.L01	0.0945891	0.0957288	0.088726	0.0410028	0.0415942	0.0418807
ENSG00000155970.L01	2.01052	2.79921	1.27114	0.0878267	0.0906439	0.0900708
ENSG00000155974.L01	0.789029	0.762202	1.39841	0.212275	0.215805	0.217764
ENSG00000155975.L01	16.5563	16.4287	13.1581	15.12	15.0752	14.3401
ENSG00000155980.L01	0.18433	0.185497	0.320139	0.280924	0.282986	0.285779
ENSG00000155984.L01	9.34407	9.4235	8.94643	11.3151	11.4146	11.442
ENSG00000156006	0	0	0	0	0	0
ENSG00000156009.L01	0	0	0	0	0	0
ENSG00000156011.L01	0.361254	0.368294	0.12766	0	0	0
ENSG00000156017.L01	5.7303	5.89614	5.97817	9.75608	9.94071	9.99936
ENSG00000156026.L01	3.76447	3.82776	4.78129	7.70188	8.23877	8.31857
ENSG00000156030.L01	0.88979	0.898922	0.622135	0.492356	0.368994	0.615462
ENSG00000156030.L02	20.72	20.8569	27.5321	27.1383	27.5627	27.3315
ENSG00000156042	2.51682	2.55942	2.32501	0.427402	0.435945	0.440659
ENSG00000156049.L01	0.0253038	0.0254444	0.0403787	0	0	0
ENSG00000156050.L01	13.1871	13.4389	17.6327	10.9982	11.1942	11.2287
ENSG00000156052.L01	10.1874	10.283	13.9506	22.332	22.6339	22.9701
ENSG00000156076.L01	0	0	0	0	0	0
ENSG00000156096.L01	0	0	0	0	0	0
ENSG00000156097.L01	0.154823	0.157178	0.478637	0.187885	0.191274	0.192445
ENSG00000156097.L02	0.178587	0.233926	0.192632	0.541277	0.700253	0.701555
ENSG00000156103.L01	0	0	0	0	0	0
ENSG00000156110.L01	15.1496	14.6491	18.8161	11.2758	11.4185	12.9518
ENSG00000156113.L01	0.0101621	0.0102924	0.017575	0	0	0
ENSG00000156127	12.3347	12.2503	20.8705	23.9228	23.7578	23.9092
ENSG00000156140.L01	0.0100486	0.0102309	0.00969664	0	0	0
ENSG00000156150	0.585755	0.58383	0.909378	1.27952	1.27116	1.28179
ENSG00000156150.L01	2.40532	2.38204	3.17784	2.98086	2.98243	2.97438
ENSG00000156162.L01	7.51989	7.62337	5.96051	6.53996	6.67203	6.65345
ENSG00000156170.L01	10.2625	10.2598	9.10077	10.708	10.9035	10.9396
ENSG00000156170.L02	0	0	2.59785	0	0	0.64391
ENSG00000156170.L03	0	0	0	0	0	0
ENSG00000156170.L04	0	0	0	0	0	0
ENSG00000156171.L01	25.1139	25.3079	21.0703	21.0659	20.8534	21.4342
ENSG00000156172.L01	0.8848	0.804456	1.16751	1.11683	1.10753	1.112
ENSG00000156194.L01	0.339677	0.344127	0.105046	0.0795598	0.0805745	0.08145
ENSG00000156206.L01	0.0346672	0.0351027	0	0	0	0
ENSG00000156218.L01	0.131412	0.133082	0.114555	0.270531	0.274889	0.277076
ENSG00000156219.L01	0	0	0	0	0	0
ENSG00000156222.L01	0	0	0	0	0	0
ENSG00000156232.L01	21.9683	20.4386	37.5635	27.5612	26.2684	27.7863
ENSG00000156234.L01	5.07989	5.17359	2.46174	0	0	0
ENSG00000156239.L01	14.1414	14.3917	20.1348	8.8251	9.08588	8.44715
ENSG00000156253.L01	0.202955	0.207692	4.44701	0.269857	0.277574	2.41455
ENSG00000156253.L02	5.43283	5.52887	0	2.34673	2.39744	0
ENSG00000156256.L01	28.0247	28.538	36.0809	42.6827	43.6429	42.7502
ENSG00000156261.L01	75.6914	76.9766	66.4588	65.0611	66.4658	66.6217
ENSG00000156265.L01	6.64084	5.8276	2.23411	2.79912	2.41818	2.4418
ENSG00000156269	0	0	0	0	0	0
ENSG00000156282	0	0	0	0	0	0
ENSG00000156284	0	0	0	0	0	0
ENSG00000156299.L01	2.86029	2.58135	3.56301	0.064637	0.0650234	0.0654617
ENSG00000156304.L01	12.9204	13.0252	18.1634	28.5545	28.8944	31.401
ENSG00000156313.L01	7.33408	7.50398	13.6048	7.47836	7.64948	7.95052
ENSG00000156345.L01	4.2251	4.16892	3.54355	1.33092	1.33532	1.30839
ENSG00000156374.L01	2.37652	2.37128	1.84525	3.07227	3.11065	3.12357
ENSG00000156381.L01	2.40001	2.35401	1.46026	1.41012	1.37776	1.2888
ENSG00000156384	3.36681	3.42661	3.98367	2.27429	2.32072	2.33003
ENSG00000156395.L01	0.177246	0.204992	0.119576	0	0	0
ENSG00000156398.L01	4.76285	4.58533	3.604	2.17196	2.1972	2.15839
ENSG00000156411.L01	65.9845	66.8207	52.3577	80.1196	81.2575	80.5682
ENSG00000156413.L01	0	0	0.0487426	0	0	0
ENSG00000156414.L01	0.417458	0.420618	0.560044	0.344272	0.349863	0.352315
ENSG00000156427	0.0535218	0.0529863	0.228886	0.101167	0.0997074	0.0995365
ENSG00000156453.L01	0.121688	0.121441	0.140921	3.36741	3.3767	3.4103
ENSG00000156463.L01	0.195772	0.197653	0.323354	0.753584	0.752854	0.753931
ENSG00000156466	0.0327587	0.0326628	0	0	0	0
ENSG00000156467.L01	194.768	198.562	190.135	184.13	188.111	188.626
ENSG00000156469.L01	8.52393	7.60283	8.32161	8.26624	6.52097	7.74517
ENSG00000156471.L01	55.0763	55.4354	62.8981	42.2959	42.5134	49.0726
ENSG00000156475.L01	13.1317	13.1415	8.50029	34.2265	34.3799	34.5133
ENSG00000156482.L01	2676.35	2716.65	2855.46	2201.59	2259.61	2222.18
ENSG00000156486.L01	0	0	0	0	0	0
ENSG00000156500.L01	14.5048	14.5561	11.5637	11.9286	11.7706	11.7049
ENSG00000156502.L01	36.1839	36.4362	40.3321	54.1397	54.7601	58.0244
ENSG00000156504.L01	23.9531	25.0025	25.5936	37.1845	41.1842	41.2516
ENSG00000156508.L01	5188.89	5238.11	7691.35	5297.47	5355.47	5363.5
ENSG00000156509.L01	0.172133	0.174671	0.0913702	0.0322508	0.0328022	0.0328954
ENSG00000156510.L01	2.58152	2.58701	1.49912	0.0611295	0.0612936	0.0617127
ENSG00000156515.L01	27.7314	27.8472	23.4838	25.5727	25.6947	25.7618
ENSG00000156521	9.87845	9.89769	7.46532	10.3459	10.4028	10.4685
ENSG00000156531.L01	3.21894	3.29172	3.11853	5.7613	5.85369	5.90071
ENSG00000156535.L01	0.0963219	0.0952552	0.140862	0.217252	0.180053	0.180982
ENSG00000156564	0.0421567	0.0420255	0.095329	0.454292	0.451341	0.454938
ENSG00000156574	0.0851396	0.0855622	0.156453	0.44183	0.443994	0.447425
ENSG00000156574.L01	0	0.401257	0	0	0.974692	0
ENSG00000156575	0	0	0	0	0	0
ENSG00000156587.L01	83.0589	83.3059	66.1057	59.5685	59.5706	60.1591
ENSG00000156599.L01	25.6747	26.7023	26.2478	27.4034	27.7049	29.2359
ENSG00000156603.L01	7.01078	7.06393	7.25749	7.39064	7.40993	7.45973
ENSG00000156639.L01	38.358	39.5575	39.1019	58.9551	61.1173	62.1041
ENSG00000156642.L01	17.8422	21.7786	19.3165	32.0132	37.7079	31.7862
ENSG00000156650.L01	13.2876	13.4401	12.1994	14.7899	14.992	15.139
ENSG00000156671.L01	5.84709	6.31608	6.41345	14.9345	15.1102	15.1326
ENSG00000156675.L01	8.60976	8.63771	9.30579	11.0214	11.1474	11.2421
ENSG00000156689.L01	0	0	0.28693	0	0	0
ENSG00000156697.L01	7.71603	7.72583	7.82808	4.72689	4.77213	5.02099
ENSG00000156709.L01	7.36467	7.42576	8.15293	9.25058	9.32681	9.50614
ENSG00000156711.L01	17.4968	15.9534	11.8071	27.1565	23.5363	21.9427
ENSG00000156735.L01	3.77928	3.65471	4.09736	8.53051	8.61635	8.66925
ENSG00000156738.L01	3.13644	3.19602	8.68055	0.371702	0.381487	0.383616
ENSG00000156787.L01	19.9039	19.5465	11.0841	29.8242	29.5478	28.6667
ENSG00000156795.L01	4.0756	4.07389	2.58917	4.85741	5.02807	5.02919
ENSG00000156802.L01	7.70015	7.88279	8.71871	14.4579	14.8158	14.5499
ENSG00000156804.L01	24.8944	24.9631	16.3888	35.8381	35.9217	36.0423
ENSG00000156831.L01	13.8347	13.7274	17.4066	15.8228	16.1399	16.1981
ENSG00000156853.L01	6.57982	6.51248	10.3708	7.89387	7.8031	7.84543
ENSG00000156858.L01	38.0922	37.3148	31.4181	46.5606	45.3546	45.3973
ENSG00000156860.L01	81.3608	80.7778	66.4747	75.0734	75.1392	58.3746
ENSG00000156869.L01	0.51904	0.509776	0.437685	0.253778	0.260874	0.354808
ENSG00000156873.L01	39.8118	39.9379	37.6876	43.687	43.8144	44.2267
ENSG00000156885	0.194525	0.192853	0	0.246363	0.243398	0.243622
ENSG00000156920.L01	0	0	0	0	0	0
ENSG00000156925	0	0	0	0	0	0
ENSG00000156928.L01	13.8444	13.8206	9.59492	14.3393	14.3253	14.0718
ENSG00000156931.L01	21.472	21.2328	21.0554	36.1932	37.4053	37.4867
ENSG00000156958.L01	8.28809	7.9763	7.83882	7.08005	7.02447	7.16583
ENSG00000156959.L01	0	0	0	0.0774957	0.076749	0.0766907
ENSG00000156966.L01	6.87941	6.85459	5.27214	6.38761	6.38376	6.35029
ENSG00000156973.L01	11.7865	11.936	8.63646	13.6392	13.7222	13.7838
ENSG00000156976.L01	878.062	906.448	898.276	395.017	405.786	447.467
ENSG00000156983.L01	10.0391	9.96792	10.4624	27.0916	26.4769	26.8448
ENSG00000156990.L01	12.5689	12.5633	7.3187	12.1517	12.214	11.8989
ENSG00000157005	0	0	0	0	0	0
ENSG00000157014.L01	34.0873	34.3681	40.3001	47.0308	47.5032	48.0373
ENSG00000157017.L01	0.301232	0.207914	0.0517302	1.49324	1.49154	1.47614
ENSG00000157020.L01	32.9436	33.003	36.3753	47.6534	48.2629	49.2488
ENSG00000157036.L01	6.60521	6.79528	9.94983	14.5972	14.7171	15.0036
ENSG00000157045.L01	14.8899	15.5697	18.05	28.3945	30.4775	35.3461
ENSG00000157060.L01	0	0	0	0	0	0
ENSG00000157064.L01	0	0	0.0590064	0.0130956	0.013283	0.0133979
ENSG00000157077.L01	2.27649	2.32066	2.34573	0.543748	0.555301	0.559606
ENSG00000157087.L01	0.00628318	0.00631885	0	0.105817	0.105466	0.106004
ENSG00000157093	0	0	0	0	0	0
ENSG00000157103.L01	0	0	0	0	0	0
ENSG00000157106.L01	41.6262	42.4468	42.75	53.2639	54.9865	54.5673
ENSG00000157107.L01	0.808344	0.822214	2.85299	2.35468	2.39733	2.39021
ENSG00000157110.L01	0.879004	0.892086	2.72537	2.26395	2.28277	2.30305
ENSG00000157110.L02	0.50404	0.620643	1.04151	1.85034	2.11803	2.01979
ENSG00000157110.L03	0.379434	0.385983	0.455468	1.58279	1.61073	1.61377
ENSG00000157111	0.0386042	0.0384541	0.0614398	0.058166	0.0581042	0.058314
ENSG00000157119	0	0	0	0	0	0
ENSG00000157131	0	0	0	0	0	0
ENSG00000157150	0	0	0	0	0	0
ENSG00000157152.L01	0	0	0	0	0	0
ENSG00000157168.L01	0	0	0	0	0	0
ENSG00000157181.L01	6.27083	6.38896	8.20275	8.14831	8.24179	9.86023
ENSG00000157184.L01	1.81457	1.82412	2.30853	3.90705	3.91647	4.56819
ENSG00000157191.L01	49.7866	50.0289	38.3748	39.3806	39.553	39.8892
ENSG00000157193.L01	3.70229	3.70229	5.45061	7.30995	7.24652	7.51365
ENSG00000157212.L01	4.9043	4.96903	3.80841	7.52358	7.64421	7.71696
ENSG00000157214.L01	0.0278688	0.0285307	0.135157	0.0747941	0.0768896	0.0770163
ENSG00000157216.L01	17.4682	17.4919	31.2114	106.222	106.376	106.72
ENSG00000157219.L01	0	0	0	0	0	0
ENSG00000157227.L01	0	0.539855	1.28721	0	0.614165	0.757852
ENSG00000157240	0	0	0.0207693	0	0	0
ENSG00000157303	0	29.5301	0	0	3.04672	0
ENSG00000157303.L01	30.0052	0	28.5524	3.16035	0	3.07092
ENSG00000157322.L01	0.411396	0.410029	0.120295	0.444917	0.443286	0.447282
ENSG00000157326.L01	5.6585	5.62621	4.86854	8.64324	8.68043	8.65808
ENSG00000157330.L01	0	0	0	0	0	0
ENSG00000157335.L01	0.0649989	0.0648783	0	0	0	0
ENSG00000157343.L01	1.55192	1.5661	1.5656	0.689663	0.692657	0.816787
ENSG00000157350.L01	6.03146	6.04622	6.90826	8.60634	8.54288	8.59947
ENSG00000157353.L01	11.8345	11.366	12.031	17.2759	16.1387	15.7273
ENSG00000157358	0	0	0	0	0	0
ENSG00000157368.L01	0.243112	0.242436	0.537551	0.658054	0.542185	0.663227
ENSG00000157379.L01	19.5812	19.7646	14.5162	39.2801	39.5297	39.6868
ENSG00000157388.L01	0.0323349	0.0327242	0	0	0	0
ENSG00000157399.L01	0	0	0.115048	0	0	0
ENSG00000157404.L01	0.224871	0.228803	0.190394	0	0	0
ENSG00000157423.L01	0.0199442	0.0202304	0.396853	0	0	0
ENSG00000157426.L01	5.8831	5.99849	6.44567	4.23048	4.34777	4.35636
ENSG00000157445.L01	0	0	0.134201	0	0	0
ENSG00000157450.L01	22.2195	22.7438	16.4096	19.1973	19.4572	21.6818
ENSG00000157456.L01	2.47559	2.51202	0.771661	0.195867	0.198716	0.198892
ENSG00000157470.L01	0	0	0	0	0	0
ENSG00000157483.L01	1.59357	1.6735	0.702495	0.0206496	0.0208536	0.0213413
ENSG00000157500.L01	8.3319	8.54859	7.97282	16.8919	17.3881	17.2625
ENSG00000157502	0	0	0	0	0	0
ENSG00000157510.L01	0.0906232	0.0912167	0.184871	0	0	0
ENSG00000157514.L01	1791.03	1793.24	1425.89	398.104	398.937	397.758
ENSG00000157538.L01	25.7912	26.0056	22.3989	30.0587	30.2817	31.6495
ENSG00000157540.L01	51.8324	53.8954	43.6002	63.9225	65.9536	58.9489
ENSG00000157542.L01	0	0	0	0	0	0
ENSG00000157554.L01	0.011132	0.0112722	0.125517	0.11762	0.12014	0.12027
ENSG00000157557.L01	6.67616	6.45543	10.0769	5.90699	5.85754	6.46084
ENSG00000157570.L01	1.25519	1.16234	2.37573	0.33076	0.333257	0.336011
ENSG00000157578.L01	0.177945	0.181507	0.25836	0.625345	0.640322	0.822482
ENSG00000157578.L02	0.178992	0.181488	0	0.805497	0.828372	0
ENSG00000157593.L01	0	11.5067	10.1853	0	20.1803	20.3735
ENSG00000157600.L01	6.21882	6.27875	6.44246	8.6058	8.68423	8.55064
ENSG00000157601.L01	167.056	169.387	115.953	15.3499	15.7145	18.5893
ENSG00000157613.L01	0	0	0.313666	0	0	0
ENSG00000157617.L01	4.74923	4.79105	3.84387	2.45598	2.49907	3.22419
ENSG00000157625.L01	9.05056	9.09469	9.58883	16.8423	16.6395	16.7373
ENSG00000157637.L01	32.4343	32.1999	21.4309	34.2648	33.9978	29.7094
