fromNode	toNode	weight	direction	fromAltName	toAltName
INO80E	RAB1B	0.538780280198766	undirected	NA	NA
CWC15	RALY	0.538779940666726	undirected	NA	NA
SNRPC	TMED10	0.538777667671114	undirected	NA	NA
OAZ1	TRAV9-2	0.538777297593962	undirected	NA	NA
TCF7	ZC3H12D	0.538776506851652	undirected	NA	NA
CASP4	SIGLEC17P	0.538776434789125	undirected	NA	NA
CERCAM	TM2D2	0.538775746170458	undirected	NA	NA
CSTB	SIGLEC17P	0.538775668727538	undirected	NA	NA
LENG1	NCALD	0.538774491601762	undirected	NA	NA
MSC	TARS1	0.538773939719603	undirected	NA	NA
DHRS7	GSTP1	0.538769224809164	undirected	NA	NA
PLEKHG3	UBE2E3	0.538768495216967	undirected	NA	NA
CD44	GFUS	0.538767162329864	undirected	NA	NA
PLAAT4	WSB2	0.538767026884348	undirected	NA	NA
GLIPR1	LSM7	0.538765078536052	undirected	NA	NA
FIG4	SNX3	0.53876264820854	undirected	NA	NA
INO80E	TMEM30A	0.538761610367242	undirected	NA	NA
PPP1CA	SNHG17	0.538761594542585	undirected	NA	NA
LINC00528	SIPA1L1	0.538760577655033	undirected	NA	NA
LAMTOR5	TIGIT	0.538760218671801	undirected	NA	NA
CHMP1A	PIGC	0.538759899570899	undirected	NA	NA
AP3S1	DLG5	0.538759248191157	undirected	NA	NA
ADGRG5	NCALD	0.538758325155532	undirected	NA	NA
PPP1CC	PSMD8	0.538758012617149	undirected	NA	NA
FAM214B	THBS3	0.538757887948212	undirected	NA	NA
NAXE	TANGO2	0.538757851470238	undirected	NA	NA
HMGN4	PDK2	0.538757780564503	undirected	NA	NA
AZIN1	FBXO6	0.538755348109831	undirected	NA	NA
SPON2	TSPAN2	0.538754737055139	undirected	NA	NA
DHRS7	POLR2J	0.538753827710262	undirected	NA	NA
CERCAM	HP1BP3	0.538752880429538	undirected	NA	NA
PSMD8	RCBTB2	0.538752595429427	undirected	NA	NA
BCL6	C1orf162	0.538752144646366	undirected	NA	NA
FCRL6	PTPN18	0.538751645990655	undirected	NA	NA
PSAP	PTPN18	0.538751248764906	undirected	NA	NA
PARK7	WBP1L	0.538751148508325	undirected	NA	NA
SLFN13	TCF3	0.538750450865891	undirected	NA	NA
NDUFAF8	PLAC8	0.538750284274075	undirected	NA	NA
ABHD17A	INO80E	0.538749697420457	undirected	NA	NA
CCNH	TMED10	0.538747840320617	undirected	NA	NA
CCT2	KLHDC3	0.53874750632882	undirected	NA	NA
AKAP17A	PSMB2	0.538746577515233	undirected	NA	NA
R3HCC1	ZBTB21	0.538745727409602	undirected	NA	NA
HENMT1	PPIB	0.538745020705233	undirected	NA	NA
ATP6V0B	FHL3	0.538744937184721	undirected	NA	NA
PPIB	PSAP	0.538741586128031	undirected	NA	NA
ICAM3	LAMTOR4	0.538741375447764	undirected	NA	NA
LAMP2	ZBTB21	0.538739593299124	undirected	NA	NA
COX6B1	TRAV10	0.538735561343899	undirected	NA	NA
EIF4EBP2	NMUR1	0.538735271081691	undirected	NA	NA
CERCAM	SRP14	0.538734102550261	undirected	NA	NA
AGPAT1	SNX3	0.538733873657249	undirected	NA	NA
HEG1	MAP4K2	0.538732695720117	undirected	NA	NA
PDE7A	UBE2N	0.538723480070314	undirected	NA	NA
BEX4	CTBP1	0.538723420985876	undirected	NA	NA
C12orf73	NACC1	0.538720593557089	undirected	NA	NA
FAM111A	ZBTB21	0.53871726849896	undirected	NA	NA
CALM3	TMA7	0.538714516125995	undirected	NA	NA
POMGNT1	UBE2B	0.538714031158462	undirected	NA	NA
C12orf75	MXD4	0.538713527762458	undirected	NA	NA
TARBP1	TTC3	0.538712410543373	undirected	NA	NA
NAT9	POP7	0.538709149022667	undirected	NA	NA
PDE7A	RPN2	0.538708319558065	undirected	NA	NA
PRSS30P	USP22	0.538708201206316	undirected	NA	NA
ABHD17A	SET	0.538707123952955	undirected	NA	NA
FOSL2	SPRING1	0.538706332532142	undirected	NA	NA
MARCHF8	SLC1A7	0.538705404329693	undirected	NA	NA
APOBR	PTGDR	0.538705345237016	undirected	NA	NA
MAPKAPK3	SON	0.538703525207513	undirected	NA	NA
DDOST	OSER1	0.538703302615173	undirected	NA	NA
CD247	LAMTOR4	0.538700693080562	undirected	NA	NA
PDZD11	PSMD8	0.538700471946432	undirected	NA	NA
IFI27L2	SF3B3	0.538700456488957	undirected	NA	NA
PLAAT3	PTGDR	0.538699684869946	undirected	NA	NA
GZMM	THAP11	0.538698693866958	undirected	NA	NA
DLG5	LAMP2	0.538696665571402	undirected	NA	NA
CST7	PAG1	0.538696270618958	undirected	NA	NA
PAFAH1B1P2	SELL	0.538695316307809	undirected	NA	NA
BICRAL	SIGLEC17P	0.538694968474385	undirected	NA	NA
HENMT1	MRRF	0.538693943220534	undirected	NA	NA
ARHGAP12	GLTP	0.538693439498339	undirected	NA	NA
ABCF1	PGAM1	0.538692953584156	undirected	NA	NA
ABCF1	SLC46A3	0.538690874182329	undirected	NA	NA
MAPK7	SELL	0.538687620435542	undirected	NA	NA
GRK6	NECAP1	0.538685960199891	undirected	NA	NA
ELOF1	RGL2	0.538685474434717	undirected	NA	NA
C1orf174	UBE2L3	0.538685239939675	undirected	NA	NA
PRF1	R3HCC1	0.538684130103633	undirected	NA	NA
APOBR	KLRG1	0.538684114437166	undirected	NA	NA
AKR1B1	TECR	0.538682532140719	undirected	NA	NA
DHRS7	HMGN4	0.538681854516149	undirected	NA	NA
CD247	CSTB	0.5386815891235	undirected	NA	NA
MAP4K2	PDZD11	0.538680051180606	undirected	NA	NA
ATP1B3	KIAA2013	0.538678011563789	undirected	NA	NA
BAG1	PLOD1	0.538676660769717	undirected	NA	NA
PLOD1	RTN3	0.538676659628093	undirected	NA	NA
NMRK1	RAB37	0.53867607232421	undirected	NA	NA
CDS2	WHRN	0.538675720205831	undirected	NA	NA
FOXO4	VAMP7	0.538670815180989	undirected	NA	NA
KMT5A	PDK2	0.538670318226367	undirected	NA	NA
ARL4C	TBCB	0.5386700030208	undirected	NA	NA
HOPX	RASSF4	0.538668028081144	undirected	NA	NA
STK17A	WDR46	0.538667718682674	undirected	NA	NA
MRRF	TWF1	0.538667149291892	undirected	NA	NA
AP3S1	RHBDD2	0.538666904386029	undirected	NA	NA
SELL	TRIM8	0.538666777067152	undirected	NA	NA
EMP3	SEPHS2	0.538664168515625	undirected	NA	NA
DMAC2	ZBTB14	0.538661783605032	undirected	NA	NA
GET3	RAB1B	0.538660285627994	undirected	NA	NA
COMMD7	SSH1	0.538660136143902	undirected	NA	NA
ISCU	SLAMF7	0.53866005940717	undirected	NA	NA
PDIA6	RAB37	0.538659947271005	undirected	NA	NA
DUSP23	PRDM1	0.538659659141476	undirected	NA	NA
FIG4	LSM7	0.538658417527493	undirected	NA	NA
ANXA2	SSBP4	0.538657513460675	undirected	NA	NA
NPM1	S1PR5	0.538657182291371	undirected	NA	NA
NUDT1	PTGDR	0.538655819397132	undirected	NA	NA
AP2S1	GPAA1	0.538654816973964	undirected	NA	NA
ADPGK	SNRPC	0.538654493290056	undirected	NA	NA
GFUS	TBC1D10C	0.538652233319583	undirected	NA	NA
ABCC1	PGAM1	0.538652198558837	undirected	NA	NA
AKR7A2	CHMP2A	0.538649650853576	undirected	NA	NA
PDZD11	UBE2L3	0.538649628203229	undirected	NA	NA
PLOD1	TAF1D	0.538647708805474	undirected	NA	NA
AKR7A2	PIK3AP1	0.538646834456071	undirected	NA	NA
SEPHS2	WDR46	0.538646532083627	undirected	NA	NA
CMKLR1	ITPK1	0.538645390779435	undirected	NA	NA
ARL5A	PRF1	0.538643774508218	undirected	NA	NA
RSL1D1	ZBTB8OS	0.538643606156057	undirected	NA	NA
LYN	NAXE	0.538642984246014	undirected	NA	NA
PRF1	ZNF862	0.538638685272069	undirected	NA	NA
PBXIP1	RAB1B	0.538638632730641	undirected	NA	NA
CMKLR1	UNC50	0.538638356758257	undirected	NA	NA
ICAM3	LAIR2	0.538638118179711	undirected	NA	NA
CD63	RAB6A	0.538636226185854	undirected	NA	NA
ABCC1	DUSP12	0.538635589835067	undirected	NA	NA
CD164	NUDT1	0.538635230224214	undirected	NA	NA
AGO4	GFUS	0.538633875895834	undirected	NA	NA
N4BP1	SRRM1	0.538633600515028	undirected	NA	NA
FAM117A	TFEB	0.538632860278089	undirected	NA	NA
MMP23B	TMEM14C	0.53863112349889	undirected	NA	NA
MAPK1	RAB27A	0.538628143570445	undirected	NA	NA
HDDC2	MAP3K8	0.538627959182467	undirected	NA	NA
EDF1	PRDX5	0.538627934186003	undirected	NA	NA
ERP29	PSMB2	0.53862783479992	undirected	NA	NA
PDZD11	RAB37	0.538627781744626	undirected	NA	NA
S100A6	TM2D1	0.538626246623525	undirected	NA	NA
M6PR	SSBP4	0.538623906771497	undirected	NA	NA
NDUFB7	SET	0.538623486842945	undirected	NA	NA
FHIP1B	GBA	0.538621381932985	undirected	NA	NA
CTSC	SRRM1	0.538620575674414	undirected	NA	NA
NT5C3B	TSPAN2	0.53861945533214	undirected	NA	NA
GHITM	PLEKHJ1	0.538618237716723	undirected	NA	NA
LRRC14	ZNF80	0.538618120055625	undirected	NA	NA
KAT5	SZRD1	0.538616371914355	undirected	NA	NA
GABPB1	GZMA	0.538615378643529	undirected	NA	NA
MLXIP	PPP1R18	0.538615184865167	undirected	NA	NA
CEACAM21	PPIA	0.538612839430678	undirected	NA	NA
RHOH	ZC3H12D	0.538612461157586	undirected	NA	NA
PRF1	ZBTB21	0.538612426024298	undirected	NA	NA
NDUFAF8	PRRC2A	0.53861189636935	undirected	NA	NA
PPIB	THBS3	0.538610724080141	undirected	NA	NA
MOV10	SZRD1	0.538610671554595	undirected	NA	NA
NAT9	RAP1A	0.538609299420666	undirected	NA	NA
BIN2	RTRAF	0.538609264939056	undirected	NA	NA
POLR1C	SLFN13	0.538609156470719	undirected	NA	NA
LAMTOR2	RIN3	0.538608737280333	undirected	NA	NA
RTN3	WDR81	0.538607292190248	undirected	NA	NA
DNAJC1	PTPN18	0.538607000032369	undirected	NA	NA
BICRAL	SZRD1	0.538602844627892	undirected	NA	NA
B4GALT5	MOV10	0.538602763144431	undirected	NA	NA
AP2S1	MSN	0.538600865943732	undirected	NA	NA
EOMES	RAB27A	0.538600859218199	undirected	NA	NA
MMP23B	RPF1	0.538598678184425	undirected	NA	NA
SZRD1	WDR13	0.53859836186867	undirected	NA	NA
ANXA11	CLIC3	0.538598055744613	undirected	NA	NA
ANXA6	TCF3	0.538595625578384	undirected	NA	NA
KIR3DX1	PSMB8	0.538595269778522	undirected	NA	NA
CSTB	GRK6	0.538594299330206	undirected	NA	NA
SLC39A11	SRRM1	0.538590054961614	undirected	NA	NA
HSPA9	PDZD11	0.538589927693209	undirected	NA	NA
SSH1	ZBTB14	0.538589510879415	undirected	NA	NA
RTN3	SMAD2	0.538588375622352	undirected	NA	NA
CSK	POP7	0.538584815165854	undirected	NA	NA
AKR1C3	SSU72	0.538583723192793	undirected	NA	NA
ARHGAP30	SPRING1	0.538583092145736	undirected	NA	NA
ABHD17A	N4BP1	0.538582026101041	undirected	NA	NA
PSMB2	PSMB8	0.538581968531041	undirected	NA	NA
MRGBP	TADA2B	0.538581281700555	undirected	NA	NA
ATP1B3	TOR2A	0.538580849112763	undirected	NA	NA
NAXE	SRRM1	0.538578030722841	undirected	NA	NA
DUSP22	SELL	0.538577849533148	undirected	NA	NA
TARS1	TMED10	0.538577787139964	undirected	NA	NA
RAB37	TANGO2	0.538577713336993	undirected	NA	NA
FOSL2	PPP1R18	0.538577172812403	undirected	NA	NA
CST7	THBS3	0.538576394789546	undirected	NA	NA
CTDSP1	CYB561D1	0.538574584594779	undirected	NA	NA
FNBP4	PRELID1	0.538574388679458	undirected	NA	NA
CCDC115	PPP1R18	0.538573894083726	undirected	NA	NA
ACTN4	OXLD1	0.538570973964905	undirected	NA	NA
PRSS57	SSR4	0.538569681924076	undirected	NA	NA
KLRF1	ZBTB25	0.53856897147284	undirected	NA	NA
CCNH	SIPA1L1	0.53856734200841	undirected	NA	NA
CD81	G6PC3	0.53856723601133	undirected	NA	NA
MXD4	RAP2A	0.53856655373251	undirected	NA	NA
FOXO4	TRIM41	0.538566385424211	undirected	NA	NA
G6PC3	RNF5	0.53856139782635	undirected	NA	NA
DLG5	NAT9	0.538558711913206	undirected	NA	NA
COX6B1	WBP1L	0.538556736860158	undirected	NA	NA
ELF4	ZBTB37	0.538556254151009	undirected	NA	NA
CENPB	POLR1C	0.538555562922851	undirected	NA	NA
ELOB	PTPN6	0.538555316443758	undirected	NA	NA
NUDT1	PLAAT3	0.538554111440779	undirected	NA	NA
DR1	PTP4A2	0.538554037645771	undirected	NA	NA
PSMB8	SFPQ	0.538553683331348	undirected	NA	NA
FOXO4	PDCD5	0.538553285114046	undirected	NA	NA
CASP4	LAMTOR4	0.538551818941284	undirected	NA	NA
GPAA1	PGPEP1	0.538549637477183	undirected	NA	NA
AP3S1	S100A6	0.538549288849277	undirected	NA	NA
TLE5	ZNF362	0.538546416269377	undirected	NA	NA
NDUFA12	VAMP8	0.538546413488048	undirected	NA	NA
ITK	SNX3	0.538545223595914	undirected	NA	NA
CERCAM	ITPK1	0.538545120115847	undirected	NA	NA
INO80E	TPRG1L	0.538544360704062	undirected	NA	NA
FRMD8	NAT9	0.538544180159266	undirected	NA	NA
PTPN18	TWF1	0.538542638427938	undirected	NA	NA
NKG7	PSME1	0.538542458709155	undirected	NA	NA
ITGB2	RPN2	0.538542218111675	undirected	NA	NA
C12orf73	TBC1D10C	0.538541196780768	undirected	NA	NA
BAG1	DNAJC1	0.538541080584732	undirected	NA	NA
CLIC3	FRAT1	0.538540691897032	undirected	NA	NA
FNBP4	MLC1	0.538540540651966	undirected	NA	NA
NAPA	PSKH1	0.53853724712868	undirected	NA	NA
LPGAT1	PTPN18	0.538535854395404	undirected	NA	NA
CD63	PDLIM1	0.538535545043418	undirected	NA	NA
POP7	TMED10	0.538535322130695	undirected	NA	NA
FCRL6	RAB6A	0.538533785891598	undirected	NA	NA
BCL6	PIGC	0.538533784908893	undirected	NA	NA
NAT9	SLC16A6	0.538531426951107	undirected	NA	NA
MXD4	OSBPL5	0.538530894797254	undirected	NA	NA
RSU1	TMUB2	0.538530564496424	undirected	NA	NA
CNOT7	TFEB	0.538527860043646	undirected	NA	NA
CERCAM	PSMB6	0.538527064235384	undirected	NA	NA
PLOD1	WSB1	0.538526385829876	undirected	NA	NA
SNX18	SPON2	0.538526279667961	undirected	NA	NA
ATMIN	ATP6V0B	0.538525741333987	undirected	NA	NA
PIK3AP1	PRPF3	0.538525714741369	undirected	NA	NA
BAG1	VOPP1	0.538523048684737	undirected	NA	NA
MAP2K2	PSMB2	0.538520413179203	undirected	NA	NA
ATP6V0B	SYT11	0.538520010344199	undirected	NA	NA
RAB27A	RTL6	0.538517738498038	undirected	NA	NA
SELL	TARBP1	0.538515150867853	undirected	NA	NA
GLTP	PTPRM	0.538514605635274	undirected	NA	NA
MMP23B	ZNF362	0.538514480663456	undirected	NA	NA
CD164	HDGFL3	0.538513813528823	undirected	NA	NA
ATMIN	ZEB2	0.538513454253762	undirected	NA	NA
COX6B1	PRSS30P	0.53851314197422	undirected	NA	NA
SERPINB6	SIGLEC17P	0.538511740059191	undirected	NA	NA
GRK6	GZMA	0.538509470535139	undirected	NA	NA
ARRB1	WBP1L	0.53850506784078	undirected	NA	NA
ELOF1	PRKCB	0.538504881403625	undirected	NA	NA
FIBP	PRDM1	0.538502251657982	undirected	NA	NA
FAM78A	NPM1	0.538501379980348	undirected	NA	NA
MSN	ZNF274	0.538499423244401	undirected	NA	NA
MRPS23	YWHAQ	0.538494877848247	undirected	NA	NA
CERT1	TECR	0.538494015610622	undirected	NA	NA
LAMTOR4	PSMD8	0.538493633648127	undirected	NA	NA
PSME1	WHRN	0.53849355250698	undirected	NA	NA
SYPL1	TMEM30A	0.538493143943092	undirected	NA	NA
RAB5B	RGL4	0.53849216253185	undirected	NA	NA
ATP1B3	VPS45	0.538491751237158	undirected	NA	NA
NFE2L1	UBE2B	0.538490045676025	undirected	NA	NA
MRPS23	MXD4	0.538486950089714	undirected	NA	NA
CYB561D1	MEGF9	0.538486582446209	undirected	NA	NA
RPS6KA4	WHRN	0.538485998349929	undirected	NA	NA
ELF4	ZBTB21	0.53848472732563	undirected	NA	NA
LAMP1	PLEK	0.538483763321989	undirected	NA	NA
RAB37	SRI	0.538483329398384	undirected	NA	NA
CXCR2	GLIPR1	0.538481619607886	undirected	NA	NA
PRKCB	RGL2	0.538480959921708	undirected	NA	NA
CHMP1A	SLC25A45	0.538478667737163	undirected	NA	NA
LENG1	POLR2J	0.538478017167774	undirected	NA	NA
POP7	SYT11	0.53847771589465	undirected	NA	NA
ABCF1	CTNNA1	0.538476680795902	undirected	NA	NA
RAB1B	VAMP7	0.538476395126827	undirected	NA	NA
PIP5K1C	TSPOAP1	0.538476362332041	undirected	NA	NA
GZMB	PSMB2	0.538474922289946	undirected	NA	NA
ACTN4	HP1BP3	0.538474777390867	undirected	NA	NA
ATXN2L	DUSP23	0.538474080541973	undirected	NA	NA
NFE2L1	RGL4	0.538473719223379	undirected	NA	NA
ANXA11	IL2RG	0.53847192479064	undirected	NA	NA
CEACAM21	SET	0.538471089581084	undirected	NA	NA
PLEKHJ1	SPG21	0.538468876354064	undirected	NA	NA
TOX	ZBTB8OS	0.53846248212387	undirected	NA	NA
PRRC2A	SLC1A7	0.538461643640932	undirected	NA	NA
PRELID1	PRSS57	0.538461326057601	undirected	NA	NA
AZIN1	RGS3	0.538460130267002	undirected	NA	NA
MRPL10	RELT	0.538458458568615	undirected	NA	NA
ERP29	PDCD5	0.538458435175918	undirected	NA	NA
ORMDL2	SSNA1	0.538458178097908	undirected	NA	NA
SPRING1	TWF1	0.538456695025404	undirected	NA	NA
SLAMF7	SMAD2	0.538454125351669	undirected	NA	NA
MYDGF	SRRM2	0.538453812938136	undirected	NA	NA
PLEK	SLC35A4	0.538452949906651	undirected	NA	NA
PRELID1	SLC1A7	0.53845193293218	undirected	NA	NA
ACSS1	SYPL1	0.538451804301315	undirected	NA	NA
CYB561D1	LCP1	0.538451001979327	undirected	NA	NA
ACSL5	AKR7A2	0.538450488074327	undirected	NA	NA
KIAA2013	PAG1	0.538447819416133	undirected	NA	NA
AP2B1	RPN2	0.53844669214495	undirected	NA	NA
TAF1D	TMED9	0.538446512175573	undirected	NA	NA
MGAT4A	PIK3AP1	0.538445050014115	undirected	NA	NA
SLFN13	STARD7	0.538444737621568	undirected	NA	NA
GNAI2	RPS6KA4	0.538444063743444	undirected	NA	NA
B2M	N4BP1	0.53844393560074	undirected	NA	NA
MBP	UBE2B	0.538443184319286	undirected	NA	NA
ARL5A	S1PR5	0.53844214484971	undirected	NA	NA
RAP2A	ZNF274	0.538442091134783	undirected	NA	NA
C19orf12	CDK2AP2	0.538439533968305	undirected	NA	NA
BAD	PAG1	0.538438873753284	undirected	NA	NA
ATP1B3	STOM	0.538435074648417	undirected	NA	NA
KLRD1	ZDHHC12	0.538431812736367	undirected	NA	NA
GSTP1	PJA2	0.538430286250613	undirected	NA	NA
PRANCR	TRGV8	0.538423872676792	undirected	NA	NA
LAMTOR1	NKG7	0.538423594510424	undirected	NA	NA
ACTN4	TLE5	0.53842330063771	undirected	NA	NA
BICRAL	RASSF4	0.538421789364169	undirected	NA	NA
CTDSP1	TMEM161B-DT	0.538421172387501	undirected	NA	NA
CCDC9	TWF1	0.538421061641237	undirected	NA	NA
DLG5	FHL3	0.538420173269696	undirected	NA	NA
APMAP	MATK	0.538419906895197	undirected	NA	NA
ARL5A	NPM1	0.538419208043579	undirected	NA	NA
FNBP4	PDAP1	0.538417716594561	undirected	NA	NA
RGL4	ZBTB14	0.538413700668267	undirected	NA	NA
ARHGAP30	EIF6	0.538409208512131	undirected	NA	NA
CWC15	PPP1R18	0.538404723317901	undirected	NA	NA
PLEK	SIPA1L1	0.538402682387235	undirected	NA	NA
FCRL6	POLR2J	0.538401331129705	undirected	NA	NA
BCL6	POLDIP2	0.538399222365085	undirected	NA	NA
APMAP	PLEKHG3	0.538399172633241	undirected	NA	NA
SLC1A7	UBR4	0.538399164005451	undirected	NA	NA
AP2B1	WHRN	0.538396695743366	undirected	NA	NA
ELF4	SNX17	0.538391900135056	undirected	NA	NA
LINC02481	POMGNT1	0.53838955580173	undirected	NA	NA
DHRS7	SKA2	0.538388331245698	undirected	NA	NA
LCP1	M6PR	0.538388248685745	undirected	NA	NA
ERAP1	TTC3	0.538387599721071	undirected	NA	NA
BCL6	FASN	0.538386726042043	undirected	NA	NA
ADPGK	RAB37	0.538385961549889	undirected	NA	NA
PTP4A2	SNX17	0.53838550568634	undirected	NA	NA
CCDC9	LENG1	0.53838492496905	undirected	NA	NA
DNAJC1	SPON2	0.538381908762809	undirected	NA	NA
B3GALT4	SKA2	0.538381358082922	undirected	NA	NA
CERCAM	RAB1B	0.538380397466765	undirected	NA	NA
ATXN7L3B	SELPLG	0.53837925049893	undirected	NA	NA
CAPN15	MAD2L2	0.538378146426212	undirected	NA	NA
COPS6	S1PR5	0.538377296741858	undirected	NA	NA
BRK1	TADA3	0.538375182874361	undirected	NA	NA
SYTL1	TSEN15	0.538375113204176	undirected	NA	NA
CHPF2	MEGF9	0.538374147729367	undirected	NA	NA
CCDC92	CFL1	0.538372912046522	undirected	NA	NA
ILRUN	MXD4	0.538371359778913	undirected	NA	NA
KMT5A	PTPA	0.538371026086959	undirected	NA	NA
CASP4	FBXO6	0.538370889153892	undirected	NA	NA
TRIP4	UBE2B	0.538369344277255	undirected	NA	NA
CERT1	TSN	0.538366698846922	undirected	NA	NA
AKR1C3	CUL9	0.538365883208652	undirected	NA	NA
MITD1	PTPA	0.538365062599158	undirected	NA	NA
RAB37	ZBTB14	0.538363487063058	undirected	NA	NA
LAMTOR4	SERPINB6	0.538362799937828	undirected	NA	NA
FAM117A	PUM3	0.538361076150051	undirected	NA	NA
EIF6	YLPM1	0.538360839359621	undirected	NA	NA
CD81	CERCAM	0.538359869107005	undirected	NA	NA
APBB1	SZRD1	0.538358461498708	undirected	NA	NA
BAD	VPS45	0.53835751271917	undirected	NA	NA
CENPB	GNAI2	0.538357081000271	undirected	NA	NA
CCDC9	SKA2	0.538356982347908	undirected	NA	NA
EMP3	POMGNT1	0.538356493498471	undirected	NA	NA
CAPNS1	PLEK	0.538354892299048	undirected	NA	NA
NDUFB7	SLAMF7	0.53835412470512	undirected	NA	NA
LAMP1	RAB37	0.538352496731239	undirected	NA	NA
CMKLR1	PEPD	0.538351600809939	undirected	NA	NA
CD44	ZBTB21	0.538347705128145	undirected	NA	NA
TSC22D2	ZBTB8OS	0.538347438043542	undirected	NA	NA
HENMT1	STK17A	0.538344533875147	undirected	NA	NA
LAMTOR4	SLC25A1	0.538344244203018	undirected	NA	NA
MFSD5	WSB2	0.538344212960197	undirected	NA	NA
MMP23B	PRKCB	0.538344028389201	undirected	NA	NA
PSMB2	STX10	0.538342986141797	undirected	NA	NA
SNRPC	TOX	0.538341862726371	undirected	NA	NA
ORMDL2	PSKH1	0.538341443582147	undirected	NA	NA
CERCAM	SLFN13	0.538338979094902	undirected	NA	NA
CYB561D1	RHBDD2	0.538338343604684	undirected	NA	NA
AKAP17A	ATXN7L3B	0.538337163551722	undirected	NA	NA
CAPN2	ZNF513	0.538335701398505	undirected	NA	NA
GBA	OASL	0.538334314927345	undirected	NA	NA
GSTP1	KIR3DX1	0.538334132915479	undirected	NA	NA
C12orf75	TM2D2	0.538332391979161	undirected	NA	NA
CTSC	RNF167	0.538331637074886	undirected	NA	NA
MEX3C	TADA3	0.538330279428461	undirected	NA	NA
HMGN2	SKAP2	0.538327164644166	undirected	NA	NA
ZC3H12D	ZEB2	0.538326562937938	undirected	NA	NA
AGPAT1	CALM3	0.538326136969313	undirected	NA	NA
GSTP1	NCR1	0.538324622491663	undirected	NA	NA
CDS2	PSMB7	0.538323919882092	undirected	NA	NA
ICMT	MLC1	0.538323787471979	undirected	NA	NA
S100A11	TMA7	0.538322591394877	undirected	NA	NA
BCL6	SSBP2	0.538322362872176	undirected	NA	NA
DBI	SLAMF7	0.538322272451582	undirected	NA	NA
ITPA	VAMP8	0.538320936005888	undirected	NA	NA
CENPB	NFE2L1	0.538320761940977	undirected	NA	NA
RPN2	UBL4A	0.538318301440934	undirected	NA	NA
ICAM3	SNF8	0.538317901244827	undirected	NA	NA
ACTR2	SMIM29	0.538317502769845	undirected	NA	NA
CCDC115	PSMB8	0.538317322988098	undirected	NA	NA
DEK	RGL4	0.538317110231708	undirected	NA	NA
EDF1	SPG7	0.538314665931145	undirected	NA	NA
CTDSP1	SLC7A6OS	0.538313957764337	undirected	NA	NA
CAP1	PAG1	0.538313848298723	undirected	NA	NA
MAPKAPK3	RAB27A	0.538311925256345	undirected	NA	NA
EFHD2	ZBTB14	0.538311256067863	undirected	NA	NA
CLIC3	MGAT4A	0.538311147190871	undirected	NA	NA
DNAJC1	POP4	0.538303673367094	undirected	NA	NA
LARP4B	TECR	0.538303599882531	undirected	NA	NA
IGF2R	TSN	0.538302165855997	undirected	NA	NA
NPM1	TADA2B	0.538300874229305	undirected	NA	NA
FLOT1	PFDN6	0.538300117898626	undirected	NA	NA
DLG5	PUM3	0.538299997690186	undirected	NA	NA
ADGRG5	FGR	0.538299666497445	undirected	NA	NA
CERT1	COMMD7	0.538297778670894	undirected	NA	NA
SYT11	TMUB2	0.538297172610866	undirected	NA	NA
ATP6V1F	ZDHHC12	0.538296562787419	undirected	NA	NA
CYB561D1	UBE2N	0.538295043028445	undirected	NA	NA
AP2S1	ARL4C	0.538294583410792	undirected	NA	NA
EIF4EBP2	PSMB6	0.538292801410361	undirected	NA	NA
GABPB1	ICMT	0.538290131190706	undirected	NA	NA
MMP23B	PTMS	0.538288352617749	undirected	NA	NA
BIN2	GLUL	0.538287986479685	undirected	NA	NA
HNRNPH1	LPGAT1	0.538281246369	undirected	NA	NA
P2RY10	RPF1	0.538279286906058	undirected	NA	NA
SH3BGRL	SSR4	0.538278870350297	undirected	NA	NA
SERPINB6	SZRD1	0.538278182141147	undirected	NA	NA
RAB5B	SUSD1	0.538277254559886	undirected	NA	NA
ARL6IP5	MAD2L2	0.538276525274696	undirected	NA	NA
GNB1	SELPLG	0.538275380228916	undirected	NA	NA
GET3	RAB37	0.53827472217636	undirected	NA	NA
CD63	MEX3C	0.538274621408587	undirected	NA	NA
CD81	ERP29	0.538274210769689	undirected	NA	NA
LCP1	STOM	0.538273470290779	undirected	NA	NA
CD63	SLAMF7	0.538268656873829	undirected	NA	NA
NOP14-AS1	TTC3	0.53826829907209	undirected	NA	NA
MEGF9	PTPN18	0.538268298736566	undirected	NA	NA
ELF4	LINC02481	0.538267212992139	undirected	NA	NA
AP3S1	SELENOS	0.538266252326284	undirected	NA	NA
THAP12	TPM3	0.538265713017792	undirected	NA	NA
CMKLR1	LARP4B	0.538262648588673	undirected	NA	NA
LAMTOR4	OAZ1	0.538262138056082	undirected	NA	NA
IL2RG	SSR4	0.538261196021052	undirected	NA	NA
AP2S1	TMEM129	0.538261073852125	undirected	NA	NA
CMPK1	FOXO4	0.538260896096753	undirected	NA	NA
B3GALT4	ELOB	0.53826069267996	undirected	NA	NA
FEZ1	ZFP57	0.538260542108123	undirected	NA	NA
GLMP	GNB1	0.538259716746731	undirected	NA	NA
ITK	LAMTOR2	0.538259505644739	undirected	NA	NA
CTSC	STARD7	0.538255740730503	undirected	NA	NA
QTRT1	SEPTIN7	0.538254401117471	undirected	NA	NA
SIGLEC17P	SNF8	0.53825186519251	undirected	NA	NA
FCRL6	VAV3	0.538251090390295	undirected	NA	NA
EIF2B1	PRF1	0.538250326045112	undirected	NA	NA
